"date"	"ws"	"wd"	"nox"	"no2"	"o3"	"pm10"	"so2"	"co"	"pm25"
"325"	1998-01-14 12:00:00	12	270	NA	NA	NA	NA	NA	NA	NA
"326"	1998-01-14 13:00:00	10.8	270	297	64	3	31	NA	2.46	NA
"327"	1998-01-14 14:00:00	11.16	270	362	87	3	37	5.98	3.0775	NA
"328"	1998-01-14 15:00:00	8.4	270	389	54	2	39	6.9475	3.8175	NA
"329"	1998-01-14 16:00:00	6.6	250	446	82	3	37	7.9325	4.725	NA
"330"	1998-01-14 17:00:00	7.2	240	398	66	2	40	7.475	4.505	NA
"331"	1998-01-14 18:00:00	6.96	230	434	49	2	39	7.645	6.155	NA
"332"	1998-01-14 19:00:00	5.76	220	423	46	2	42	7.4575	5.075	NA
"333"	1998-01-14 20:00:00	5.16	220	338	67	1	37	6.405	4.21	NA
"334"	1998-01-14 21:00:00	4.8	210	261	53	1	32	5.315	3.0275	NA
"335"	1998-01-14 22:00:00	4.56	190	245	54	1	32	5.0275	2.61	NA
"336"	1998-01-14 23:00:00	3.36	200	272	53	1	35	5.2675	2.5625	NA
"337"	1998-01-15 00:00:00	4.8	190	159	53	1	26	3.9425	1.5525	NA
"338"	1998-01-15 01:00:00	6.6	180	95	37	4	18	2.946667	0.8866667	NA
"339"	1998-01-15 02:00:00	6.96	180	46	23	12	15	2.196667	0.49	NA
"340"	1998-01-15 03:00:00	8.4	180	40	20	14	11	1.495	0.44	NA
"341"	1998-01-15 04:00:00	9.360001	180	37	17	15	9	1.105	0.3675	NA
"342"	1998-01-15 05:00:00	7.8	180	71	26	10	8	1.2225	0.6875	NA
"343"	1998-01-15 06:00:00	7.2	200	193	51	4	19	2.2075	1.4025	NA
"344"	1998-01-15 07:00:00	6.6	230	321	51	1	33	3.875	3.25	NA
"345"	1998-01-15 08:00:00	7.2	230	349	71	1	40	4.91	4.5075	NA
"346"	1998-01-15 09:00:00	9.360001	220	251	54	2	40	4.62	2.905	NA
"347"	1998-01-15 10:00:00	8.16	220	312	57	3	46	5.7075	3.0025	NA
"348"	1998-01-15 11:00:00	7.8	220	276	66	3	49	4.7575	2.4375	NA
"349"	1998-01-15 12:00:00	7.8	210	471	97	3	62	6.95	3.965	NA
"350"	1998-01-15 13:00:00	7.56	220	430	71	NA	54	6.3025	4.43	NA
"351"	1998-01-15 14:00:00	7.2	230	504	83	3	54	7.645	4.505	NA
"352"	1998-01-15 15:00:00	6.6	230	435	107	2	43	7.425	4.235	NA
"353"	1998-01-15 16:00:00	5.16	260	444	91	2	37	6.6775	5.2675	NA
"354"	1998-01-15 17:00:00	4.8	230	508	74	2	42	7.8125	6.6225	NA
"355"	1998-01-15 18:00:00	4.56	230	477	69	2	38	8.1025	6.67	NA
"356"	1998-01-15 19:00:00	5.4	200	535	48	2	47	9.26	7.1625	NA
"357"	1998-01-15 20:00:00	4.8	190	587	79	2	49	10.275	8.1225	NA
"358"	1998-01-15 21:00:00	3.96	190	316	50	0	42	7.6625	3.7425	NA
"359"	1998-01-15 22:00:00	4.2	200	312	63	1	40	7.525	3.125	NA
"360"	1998-01-15 23:00:00	4.56	210	250	56	2	38	6.625	2.56	NA
"361"	1998-01-16 00:00:00	4.2	210	208	45	2	29	5.555	1.87	NA
"362"	1998-01-16 01:00:00	3.36	200	172	44	3	22	4.94	1.446667	NA
"363"	1998-01-16 02:00:00	4.8	170	106	41	9	21	4.3	0.9866667	NA
"364"	1998-01-16 03:00:00	4.8	190	101	35	8	20	4.3175	1.0075	NA
"365"	1998-01-16 04:00:00	4.56	200	108	38	8	20	3.925	0.9825	NA
"366"	1998-01-16 05:00:00	4.56	210	160	42	4	18	3.96	1.205	NA
"367"	1998-01-16 06:00:00	5.16	220	275	73	2	24	4.69	1.7975	NA
"368"	1998-01-16 07:00:00	6	220	410	75	2	40	6.37	3.15	NA
"369"	1998-01-16 08:00:00	6	240	418	63	2	49	7.2225	4.0625	NA
"370"	1998-01-16 09:00:00	5.4	250	272	57	1	40	6.7275	2.7575	NA
"371"	1998-01-16 10:00:00	4.8	270	188	50	2	31	6.335	2.02	NA
"372"	1998-01-16 11:00:00	5.76	290	113	34	6	25	5.2675	1.305	NA
"373"	1998-01-16 12:00:00	5.76	310	91	34	8	19	4.13	0.935	NA
"374"	1998-01-16 13:00:00	5.4	310	96	33	9	19	3.2275	0.96	NA
"375"	1998-01-16 14:00:00	4.8	310	125	43	5	23	3.4475	1.4025	NA
"376"	1998-01-16 15:00:00	4.56	300	116	41	4	23	3.38	1.355	NA
"377"	1998-01-16 16:00:00	5.4	300	108	40	3	22	2.785	1.38	NA
"378"	1998-01-16 17:00:00	3.96	300	108	28	3	21	2.24	1.5725	NA
"379"	1998-01-16 18:00:00	4.8	310	69	32	4	16	1.3425	1.01	NA
"380"	1998-01-16 19:00:00	4.2	320	75	35	3	17	1.2725	1.005	NA
"381"	1998-01-16 20:00:00	3.6	310	92	35	3	21	1.6975	1.28	NA
"382"	1998-01-16 21:00:00	2.4	300	158	46	2	26	2.6175	1.9175	NA
"383"	1998-01-16 22:00:00	2.76	280	316	54	2	40	4.0775	3.175	NA
"384"	1998-01-16 23:00:00	2.76	210	435	52	3	50	6.2525	4.2825	NA
"385"	1998-01-17 00:00:00	2.4	250	364	52	2	42	5.8275	3.62	NA
"386"	1998-01-17 01:00:00	3	260	340	46	1	35	5.956666	3.053333	NA
"387"	1998-01-17 02:00:00	3.96	240	307	57	3	36	5.8	2.983333	NA
"388"	1998-01-17 03:00:00	3.6	230	244	36	1	32	4.755	2.19	NA
"389"	1998-01-17 04:00:00	3.6	240	182	41	1	26	4.0075	1.6975	NA
"390"	1998-01-17 05:00:00	4.2	210	145	27	2	22	3.28	1.23	NA
"391"	1998-01-17 06:00:00	4.2	240	181	40	1	22	3.43	1.4775	NA
"392"	1998-01-17 07:00:00	4.8	230	269	41	1	34	4.2275	2.14	NA
"393"	1998-01-17 08:00:00	5.16	230	314	56	1	41	4.57	2.61	NA
"394"	1998-01-17 09:00:00	5.4	230	324	39	2	41	5.115	2.98	NA
"395"	1998-01-17 10:00:00	6.6	240	306	46	2	39	5.675	2.8075	NA
"396"	1998-01-17 11:00:00	8.76	240	269	43	2	39	5.6925	2.635	NA
"397"	1998-01-17 12:00:00	8.16	240	285	56	2	33	5.9625	3.075	NA
"398"	1998-01-17 13:00:00	8.16	240	257	61	3	30	5.81	2.88	NA
"399"	1998-01-17 14:00:00	7.2	230	236	49	3	26	5.285	2.66	NA
"400"	1998-01-17 15:00:00	6.36	230	293	64	3	31	5.59	3.74	NA
"401"	1998-01-17 16:00:00	5.76	220	341	61	2	35	5.69	3.9875	NA
"402"	1998-01-17 17:00:00	4.8	210	342	72	1	35	5.69	4.0625	NA
"403"	1998-01-17 18:00:00	5.76	210	263	48	1	33	5.3675	3.275	NA
"404"	1998-01-17 19:00:00	6	200	232	45	2	27	4.7575	3.1	NA
"405"	1998-01-17 20:00:00	6	210	282	36	1	29	4.5875	3.8175	NA
"406"	1998-01-17 21:00:00	4.56	210	271	61	1	28	4.6525	3.275	NA
"407"	1998-01-17 22:00:00	6	200	215	36	1	30	4.6725	2.7325	NA
"408"	1998-01-17 23:00:00	5.76	190	188	45	1	29	4.605	2.4875	NA
"409"	1998-01-18 00:00:00	6.96	190	146	35	2	25	3.99	1.82	NA
"410"	1998-01-18 01:00:00	6.6	190	149	29	3	24	4.146667	1.87	NA
"411"	1998-01-18 02:00:00	6.36	190	75	32	10	12	3.126667	0.8866667	NA
"412"	1998-01-18 03:00:00	7.2	160	64	30	10	11	2.5325	0.765	NA
"413"	1998-01-18 04:00:00	8.76	170	48	20	11	9	1.7825	0.64	NA
"414"	1998-01-18 05:00:00	9	160	36	17	14	5	1.225	0.54	NA
"415"	1998-01-18 06:00:00	8.16	160	46	21	10	7	1.14	0.64	NA
"416"	1998-01-18 07:00:00	6.6	170	58	26	5	8	1.3075	0.69	NA
"417"	1998-01-18 08:00:00	8.4	180	63	28	5	10	1.48	0.765	NA
"418"	1998-01-18 09:00:00	7.8	170	60	26	6	10	1.5975	0.765	NA
"419"	1998-01-18 10:00:00	12	210	161	45	5	13	2.615	1.92	NA
"420"	1998-01-18 11:00:00	9.360001	250	184	55	6	14	3.1425	2.485	NA
"421"	1998-01-18 12:00:00	9.360001	230	189	42	7	19	3.585	2.51	NA
"422"	1998-01-18 13:00:00	11.4	220	178	54	7	16	3.89	2.735	NA
"423"	1998-01-18 14:00:00	9.360001	230	203	46	5	17	4.11	3.0525	NA
"424"	1998-01-18 15:00:00	9.360001	230	234	61	4	19	4.485	3.7425	NA
"425"	1998-01-18 16:00:00	11.16	230	196	45	4	20	4.6025	3.3	NA
"426"	1998-01-18 17:00:00	10.56	230	190	33	5	17	4.365	3.9125	NA
"427"	1998-01-18 18:00:00	11.16	230	195	49	4	17	4.315	3.495	NA
"428"	1998-01-18 19:00:00	9.96	230	180	48	4	20	4.45	2.755	NA
"429"	1998-01-18 20:00:00	10.56	230	136	35	6	24	4.45	2.4375	NA
"430"	1998-01-18 21:00:00	11.4	230	131	42	7	19	4.1975	1.8225	NA
"431"	1998-01-18 22:00:00	11.16	230	145	51	5	20	4.28	2.0175	NA
"432"	1998-01-18 23:00:00	10.2	230	141	46	4	22	4.0425	1.97	NA
"433"	1998-01-19 00:00:00	8.76	260	67	26	10	11	5.86	1.11	NA
"434"	1998-01-19 01:00:00	7.8	270	31	16	13	7	5.183333	0.7233334	NA
"435"	1998-01-19 02:00:00	6.96	280	22	13	12	7	5.143333	0.5233333	NA
"436"	1998-01-19 03:00:00	5.16	280	23	11	12	8	4.3625	0.54	NA
"437"	1998-01-19 04:00:00	5.4	290	16	9	11	7	3.84	0.3675	NA
"438"	1998-01-19 05:00:00	5.4	300	19	13	11	8	3.245	0.39	NA
"439"	1998-01-19 06:00:00	5.4	320	32	19	11	10	3.195	0.465	NA
"440"	1998-01-19 07:00:00	5.16	330	49	29	13	11	3.6225	0.69	NA
"441"	1998-01-19 08:00:00	5.4	330	60	29	11	13	3.55	0.9575	NA
"442"	1998-01-19 09:00:00	4.56	340	63	33	10	14	3.38	0.8625	NA
"443"	1998-01-19 10:00:00	4.56	330	72	32	13	15	3.6525	0.8625	NA
"444"	1998-01-19 11:00:00	4.2	340	77	37	12	17	3.8575	1.01	NA
"445"	1998-01-19 12:00:00	3.96	340	70	27	13	17	4.01	0.9125	NA
"446"	1998-01-19 13:00:00	3.96	340	78	30	13	24	4.4325	0.91	NA
"447"	1998-01-19 14:00:00	4.8	340	68	31	12	27	5.5225	0.79	NA
"448"	1998-01-19 15:00:00	4.8	330	65	36	9	24	4.1975	0.79	NA
"449"	1998-01-19 16:00:00	4.8	330	63	34	6	25	3.7175	0.8625	NA
"450"	1998-01-19 17:00:00	4.8	310	64	35	5	NA	3.655	0.96	NA
"451"	1998-01-19 18:00:00	4.8	320	70	37	4	13	3.2625	0.96	NA
"452"	1998-01-19 19:00:00	5.4	310	59	34	4	12	2.87	0.74	NA
"453"	1998-01-19 20:00:00	4.8	320	59	32	4	13	2.87	0.715	NA
"454"	1998-01-19 21:00:00	5.4	320	44	29	7	13	2.7375	0.54	NA
"455"	1998-01-19 22:00:00	6	320	36	23	11	13	2.7875	0.465	NA
"456"	1998-01-19 23:00:00	6.36	320	33	22	14	13	2.4825	0.39	NA
"457"	1998-01-20 00:00:00	6.36	320	27	18	15	13	2.5625	0.3225	NA
"458"	1998-01-20 01:00:00	6.96	320	20	15	18	12	2.376667	0.2666667	NA
"459"	1998-01-20 02:00:00	5.16	310	21	16	21	12	2.083333	0.2333333	NA
"460"	1998-01-20 03:00:00	5.16	310	22	15	19	12	1.935	0.225	NA
"461"	1998-01-20 04:00:00	4.8	320	20	14	21	12	1.9675	0.2	NA
"462"	1998-01-20 05:00:00	5.16	320	32	21	16	14	2.0725	0.25	NA
"463"	1998-01-20 06:00:00	4.8	320	47	28	10	16	2.1925	0.345	NA
"464"	1998-01-20 07:00:00	4.2	330	62	35	6	18	2.6675	0.54	NA
"465"	1998-01-20 08:00:00	2.76	320	106	44	5	22	3.55	1.4275	NA
"466"	1998-01-20 09:00:00	3	300	98	41	5	26	4.535	1.105	NA
"467"	1998-01-20 10:00:00	3.96	310	99	42	6	28	5.0625	0.84	NA
"468"	1998-01-20 11:00:00	3.96	310	116	45	6	30	5.9975	0.9825	NA
"469"	1998-01-20 12:00:00	3.6	330	107	41	9	27	6.3375	1.1575	NA
"470"	1998-01-20 13:00:00	3.36	330	153	72	8	29	7.405	1.155	NA
"471"	1998-01-20 14:00:00	3.6	340	135	44	5	31	7.83	1.3525	NA
"472"	1998-01-20 15:00:00	3	330	157	53	3	32	8.17	1.7975	NA
"473"	1998-01-20 16:00:00	1.8	320	162	45	1	36	8.3425	1.8475	NA
"474"	1998-01-20 17:00:00	1.2	320	187	51	1	41	9.275	2.1425	NA
"475"	1998-01-20 18:00:00	1.2	320	213	52	2	42	10.2425	2.4125	NA
"476"	1998-01-20 19:00:00	1.2	320	211	48	1	44	9.97	2.1925	NA
"477"	1998-01-20 20:00:00	0.96	180	183	46	1	41	9.4275	1.8225	NA
"478"	1998-01-20 21:00:00	0.6	0	197	47	1	41	9.2925	1.87	NA
"479"	1998-01-20 22:00:00	0.6	0	232	44	1	42	9.6475	2.0175	NA
"480"	1998-01-20 23:00:00	0.36	350	299	44	2	49	11.6375	2.7325	NA
"481"	1998-01-21 00:00:00	0.36	290	287	51	1	46	11.6025	2.1925	NA
"482"	1998-01-21 01:00:00	0	0	273	46	1	45	11.34667	2.166667	NA
"483"	1998-01-21 02:00:00	0.36	300	394	67	2	49	12.34333	2.89	NA
"484"	1998-01-21 03:00:00	0.6	0	419	72	2	60	13.675	3.375	NA
"485"	1998-01-21 04:00:00	0.6	0	410	71	2	58	14.0825	3.35	NA
"486"	1998-01-21 05:00:00	1.2	10	350	64	1	50	13.03	2.685	NA
"487"	1998-01-21 06:00:00	0.6	0	379	57	1	50	13.4725	2.6575	NA
"488"	1998-01-21 07:00:00	1.2	180	578	75	2	65	17.4275	3.595	NA
"489"	1998-01-21 08:00:00	1.2	150	488	67	2	70	18.805	3.84	NA
"490"	1998-01-21 09:00:00	1.2	130	308	67	1	53	14.625	2.485	NA
"491"	1998-01-21 10:00:00	2.16	140	344	81	1	60	14.0625	2.61	NA
"492"	1998-01-21 11:00:00	2.4	150	368	86	2	62	12.6575	2.81	NA
"493"	1998-01-21 12:00:00	3.36	140	395	73	2	59	12.2475	3.1025	NA
"494"	1998-01-21 13:00:00	3.6	180	403	83	2	50	12.3675	3.545	NA
"495"	1998-01-21 14:00:00	4.2	180	446	79	2	48	12.1475	3.7675	NA
"496"	1998-01-21 15:00:00	3.6	190	490	81	2	55	12.3525	4.5025	NA
"497"	1998-01-21 16:00:00	3	170	343	68	2	49	11.3125	3.9625	NA
"498"	1998-01-21 17:00:00	2.76	160	216	68	1	41	8.325	2.9025	NA
"499"	1998-01-21 18:00:00	3.6	170	241	57	1	41	8.0025	3.42	NA
"500"	1998-01-21 19:00:00	2.76	180	282	57	1	44	8.1225	4.185	NA
"501"	1998-01-21 20:00:00	2.76	160	295	64	2	46	8.495	4.26	NA
"502"	1998-01-21 21:00:00	2.4	160	217	51	1	42	6.7625	2.4625	NA
"503"	1998-01-21 22:00:00	2.4	140	260	63	1	42	7.3575	2.485	NA
"504"	1998-01-21 23:00:00	1.56	160	249	46	1	41	7.8325	2.3375	NA
"505"	1998-01-22 00:00:00	2.4	150	190	50	0	36	7.235	1.82	NA
"506"	1998-01-22 01:00:00	2.4	130	136	33	0	29	6.386667	1.31	NA
"507"	1998-01-22 02:00:00	1.2	140	169	52	1	26	6.343333	1.246667	NA
"508"	1998-01-22 03:00:00	1.2	170	146	42	0	25	6.2	1.155	NA
"509"	1998-01-22 04:00:00	2.4	170	102	38	0	26	5.505	0.9325	NA
"510"	1998-01-22 05:00:00	1.56	160	117	38	0	25	5.2175	0.8875	NA
"511"	1998-01-22 06:00:00	1.8	150	268	54	1	36	7.0825	1.6475	NA
"512"	1998-01-22 07:00:00	3.36	150	346	77	1	52	8.6125	2.29	NA
"513"	1998-01-22 08:00:00	3.6	150	281	69	1	53	8.6475	2.41	NA
"514"	1998-01-22 09:00:00	3.6	140	290	55	1	55	9.5475	2.585	NA
"515"	1998-01-22 10:00:00	3.6	140	275	61	1	58	9.43	2.315	NA
"516"	1998-01-22 11:00:00	3.6	160	278	60	2	59	9.5625	2.61	NA
"517"	1998-01-22 12:00:00	3	160	249	55	2	54	9.3425	2.24	NA
"518"	1998-01-22 13:00:00	2.4	160	298	59	2	56	9.8875	3.1525	NA
"519"	1998-01-22 14:00:00	1.8	170	361	60	2	61	9.835	3.1275	NA
"520"	1998-01-22 15:00:00	2.16	140	384	69	2	72	12.3325	3.6925	NA
"521"	1998-01-22 16:00:00	4.8	110	455	97	2	69	13.845	4.26	NA
"522"	1998-01-22 17:00:00	5.16	100	373	83	2	60	19.3825	4.4825	NA
"523"	1998-01-22 18:00:00	4.2	110	384	67	3	53	19.4525	5.0725	NA
"524"	1998-01-22 19:00:00	4.2	100	230	45	1	47	14.56	3.4475	NA
"525"	1998-01-22 20:00:00	4.2	100	142	53	0	37	9.82	1.895	NA
"526"	1998-01-22 21:00:00	3	100	146	54	1	33	8.2575	1.7225	NA
"527"	1998-01-22 22:00:00	2.76	100	132	41	1	35	7.3725	1.4775	NA
"528"	1998-01-22 23:00:00	3.6	110	119	40	1	32	6.9	1.255	NA
"529"	1998-01-23 00:00:00	4.2	100	122	30	1	30	6.745	1.205	NA
"530"	1998-01-23 01:00:00	3.96	80	66	31	0	26	5.73	0.82	NA
"531"	1998-01-23 02:00:00	3.36	90	137	37	1	25	6.32	1.05	NA
"532"	1998-01-23 03:00:00	0.96	110	94	27	0	25	5.285	0.8625	NA
"533"	1998-01-23 04:00:00	0.96	10	102	34	0	24	5.3325	0.815	NA
"534"	1998-01-23 05:00:00	1.2	360	106	35	0	26	6.625	0.84	NA
"535"	1998-01-23 06:00:00	1.2	20	203	52	1	34	8.92	1.38	NA
"536"	1998-01-23 07:00:00	1.2	30	229	43	1	41	9.5825	1.825	NA
"537"	1998-01-23 08:00:00	1.56	20	285	44	1	48	11.2475	2.7575	NA
"538"	1998-01-23 09:00:00	1.56	10	280	48	1	49	11.5525	2.955	NA
"539"	1998-01-23 10:00:00	2.16	10	208	48	1	48	10.16	2.0175	NA
"540"	1998-01-23 11:00:00	3	20	152	41	1	36	8.73	1.4275	NA
"541"	1998-01-23 12:00:00	3.96	50	148	36	1	27	7.4425	1.4025	NA
"542"	1998-01-23 13:00:00	3.96	50	159	51	2	28	6.985	1.65	NA
"543"	1998-01-23 14:00:00	3.96	50	161	45	3	27	6.2875	1.845	NA
"544"	1998-01-23 15:00:00	3.6	60	140	40	2	30	5.76	1.75	NA
"545"	1998-01-23 16:00:00	4.2	50	112	36	1	26	4.8425	1.6275	NA
"546"	1998-01-23 17:00:00	3.96	50	109	41	2	22	4.3475	1.6975	NA
"547"	1998-01-23 18:00:00	4.56	60	70	26	4	19	3.3625	1.5	NA
"548"	1998-01-23 19:00:00	4.8	60	92	42	3	19	3.11	1.4525	NA
"549"	1998-01-23 20:00:00	5.16	50	70	28	4	16	2.99	1.4525	NA
"550"	1998-01-23 21:00:00	4.8	50	69	26	5	16	2.9725	0.9825	NA
"551"	1998-01-23 22:00:00	4.2	50	57	25	6	14	2.5675	0.8125	NA
"552"	1998-01-23 23:00:00	3.6	50	53	25	3	15	2.735	0.74	NA
"553"	1998-01-24 00:00:00	2.76	20	60	24	2	14	2.905	0.79	NA
"554"	1998-01-24 01:00:00	2.4	10	66	25	1	15	2.673333	0.79	NA
"555"	1998-01-24 02:00:00	3	360	72	30	0	21	3.013333	0.8533334	NA
"556"	1998-01-24 03:00:00	3.6	10	51	23	0	23	2.395	0.665	NA
"557"	1998-01-24 04:00:00	4.2	10	31	21	6	14	2.0225	0.49	NA
"558"	1998-01-24 05:00:00	5.16	30	23	15	18	8	1.9025	0.345	NA
"559"	1998-01-24 06:00:00	3.96	30	42	25	11	13	1.58	0.415	NA
"560"	1998-01-24 07:00:00	2.76	30	69	34	5	16	1.715	0.59	NA
"561"	1998-01-24 08:00:00	2.4	20	73	32	4	18	1.85	0.985	NA
"562"	1998-01-24 09:00:00	3.6	20	58	26	7	20	1.9875	0.74	NA
"563"	1998-01-24 10:00:00	3.96	10	48	24	11	21	2.1075	0.715	NA
"564"	1998-01-24 11:00:00	4.2	30	54	22	11	23	2.19	0.74	NA
"565"	1998-01-24 12:00:00	5.16	30	49	23	13	21	1.9525	0.715	NA
"566"	1998-01-24 13:00:00	5.16	30	46	21	13	21	1.6825	0.765	NA
"567"	1998-01-24 14:00:00	4.2	30	46	21	12	20	1.545	0.74	NA
"568"	1998-01-24 15:00:00	3.96	30	52	25	10	19	1.8	0.815	NA
"569"	1998-01-24 16:00:00	4.56	20	63	30	6	18	1.5775	0.96	NA
"570"	1998-01-24 17:00:00	3.6	20	68	32	4	19	1.5425	1.005	NA
"571"	1998-01-24 18:00:00	3.36	20	65	31	4	17	1.5275	0.9575	NA
"572"	1998-01-24 19:00:00	4.2	20	58	29	5	16	1.5425	0.8875	NA
"573"	1998-01-24 20:00:00	3.6	20	48	26	7	15	1.3075	0.715	NA
"574"	1998-01-24 21:00:00	3.36	20	43	25	8	16	1.155	0.665	NA
"575"	1998-01-24 22:00:00	4.2	20	39	23	11	16	1.125	0.615	NA
"576"	1998-01-24 23:00:00	4.56	20	34	20	14	16	1.0875	0.54	NA
"577"	1998-01-25 00:00:00	5.16	30	33	18	15	16	1.1025	0.54	NA
"578"	1998-01-25 01:00:00	4.8	30	38	18	15	16	0.8166667	0.59	NA
"579"	1998-01-25 02:00:00	4.8	20	33	20	16	15	0.7733333	0.49	NA
"580"	1998-01-25 03:00:00	3.96	20	26	15	17	14	0.51	0.39	NA
"581"	1998-01-25 04:00:00	4.8	20	25	15	17	14	0.425	0.3675	NA
"582"	1998-01-25 05:00:00	4.56	20	18	11	19	13	0.5575	0.3	NA
"583"	1998-01-25 06:00:00	4.56	20	24	16	15	13	0.545	0.345	NA
"584"	1998-01-25 07:00:00	4.56	20	31	19	12	14	0.85	0.39	NA
"585"	1998-01-25 08:00:00	4.56	20	28	16	14	14	0.715	0.44	NA
"586"	1998-01-25 09:00:00	5.4	20	31	18	14	14	0.61	0.49	NA
"587"	1998-01-25 10:00:00	4.8	30	39	21	10	15	0.85	0.615	NA
"588"	1998-01-25 11:00:00	4.2	40	45	24	8	16	1.09	0.74	NA
"589"	1998-01-25 12:00:00	4.8	30	47	23	10	16	1.4575	0.74	NA
"590"	1998-01-25 13:00:00	4.56	30	54	26	9	15	1.8375	0.79	NA
"591"	1998-01-25 14:00:00	5.16	30	47	22	11	15	1.765	0.84	NA
"592"	1998-01-25 15:00:00	5.4	40	45	23	14	14	1.61	0.79	NA
"593"	1998-01-25 16:00:00	5.76	40	57	23	11	15	1.445	1.155	NA
"594"	1998-01-25 17:00:00	5.76	50	62	29	11	16	1.425	1.1325	NA
"595"	1998-01-25 18:00:00	7.2	50	71	33	10	17	1.6825	1.18	NA
"596"	1998-01-25 19:00:00	5.76	40	51	20	10	17	1.525	0.8875	NA
"597"	1998-01-25 20:00:00	4.8	30	45	23	12	16	1.2375	0.69	NA
"598"	1998-01-25 21:00:00	5.4	40	37	18	14	15	0.9325	0.565	NA
"599"	1998-01-25 22:00:00	4.8	40	39	19	12	16	0.9675	0.64	NA
"600"	1998-01-25 23:00:00	4.56	50	41	20	13	16	1.0875	0.665	NA
"601"	1998-01-26 00:00:00	4.8	60	50	26	14	18	1.36	0.515	NA
"602"	1998-01-26 01:00:00	4.8	60	35	18	15	18	1.2	0.4566667	NA
"603"	1998-01-26 02:00:00	4.2	60	22	16	18	15	0.9066667	0.36	NA
"604"	1998-01-26 03:00:00	3.6	50	22	13	16	15	0.9	0.3	NA
"605"	1998-01-26 04:00:00	3.6	40	24	15	16	15	0.715	0.3	NA
"606"	1998-01-26 05:00:00	3.6	50	49	22	11	16	0.85	0.49	NA
"607"	1998-01-26 06:00:00	3.6	50	88	36	7	20	1.9025	0.6875	NA
"608"	1998-01-26 07:00:00	3.6	50	91	36	3	24	2.2425	0.9575	NA
"609"	1998-01-26 08:00:00	3.36	40	118	41	3	25	2.855	1.355	NA
"610"	1998-01-26 09:00:00	3.96	50	98	34	3	26	2.8875	1.23	NA
"611"	1998-01-26 10:00:00	4.56	50	127	37	5	27	3.295	1.08	NA
"612"	1998-01-26 11:00:00	5.4	60	160	28	6	31	4.28	1.33	NA
"613"	1998-01-26 12:00:00	4.8	70	190	38	7	30	5.9775	1.75	NA
"614"	1998-01-26 13:00:00	4.8	60	255	34	6	37	7.985	2.315	NA
"615"	1998-01-26 14:00:00	4.56	50	105	41	10	23	4.875	1.11	NA
"616"	1998-01-26 15:00:00	4.56	60	146	45	7	23	4.96	1.5975	NA
"617"	1998-01-26 16:00:00	4.8	50	152	52	6	23	4.9425	2.02	NA
"618"	1998-01-26 17:00:00	4.56	70	91	39	7	17	4.0275	1.33	NA
"619"	1998-01-26 18:00:00	3.6	70	100	45	4	17	3.7875	1.4525	NA
"620"	1998-01-26 19:00:00	3	60	89	43	3	16	3.2125	1.18	NA
"621"	1998-01-26 20:00:00	2.76	50	82	38	3	16	3.21	1.08	NA
"622"	1998-01-26 21:00:00	2.4	40	81	39	4	16	3.1425	0.935	NA
"623"	1998-01-26 22:00:00	2.4	40	82	37	2	15	2.9925	0.9125	NA
"624"	1998-01-26 23:00:00	1.8	30	92	39	1	18	3.145	1.005	NA
"625"	1998-01-27 00:00:00	2.4	30	83	39	0	16	3.1625	0.8875	NA
"626"	1998-01-27 01:00:00	2.4	30	65	35	1	15	3.013333	0.6566667	NA
"627"	1998-01-27 02:00:00	1.56	30	46	33	5	13	3.056667	0.4233333	NA
"628"	1998-01-27 03:00:00	0.6	40	45	28	5	12	2.94	0.415	NA
"629"	1998-01-27 04:00:00	0.36	30	44	28	5	12	3.2775	0.465	NA
"630"	1998-01-27 05:00:00	1.8	40	66	31	2	13	3.55	0.565	NA
"631"	1998-01-27 06:00:00	2.4	20	94	35	1	14	3.925	0.7625	NA
"632"	1998-01-27 07:00:00	1.8	20	148	45	1	20	4.9775	1.255	NA
"633"	1998-01-27 08:00:00	2.16	30	145	45	1	21	4.8075	1.7475	NA
"634"	1998-01-27 09:00:00	2.16	40	119	44	1	18	4.74	1.5525	NA
"635"	1998-01-27 10:00:00	2.4	40	139	47	2	21	5.0125	1.355	NA
"636"	1998-01-27 11:00:00	2.76	40	147	40	2	23	5.0825	1.455	NA
"637"	1998-01-27 12:00:00	2.4	40	125	49	3	22	4.5525	1.28	NA
"638"	1998-01-27 13:00:00	2.16	40	135	36	3	21	4.6575	1.38	NA
"639"	1998-01-27 14:00:00	2.76	30	114	43	5	18	4.23	1.23	NA
"640"	1998-01-27 15:00:00	3	40	202	56	2	25	5.385	2.0675	NA
"641"	1998-01-27 16:00:00	2.4	50	165	56	1	25	5.535	2.14	NA
"642"	1998-01-27 17:00:00	1.8	60	125	44	1	20	5.2	2.09	NA
"643"	1998-01-27 18:00:00	1.2	30	145	49	1	20	5.64	2.12	NA
"644"	1998-01-27 19:00:00	1.2	40	137	51	1	17	5.535	1.9425	NA
"645"	1998-01-27 20:00:00	1.2	40	134	47	0	17	5.1625	1.75	NA
"646"	1998-01-27 21:00:00	1.2	60	105	44	1	16	4.825	1.305	NA
"647"	1998-01-27 22:00:00	1.2	40	112	45	1	16	4.7225	1.18	NA
"648"	1998-01-27 23:00:00	1.56	50	104	42	1	17	5.0275	1.155	NA
"649"	1998-01-28 00:00:00	2.4	50	62	34	3	16	4.1775	0.715	NA
